SaleID,OrderDate,ProductID,CustomerID,Region,Quantity,UnitPrice,Discount,TotalAmount,TotalCost,Profit
8118,2024-05-17,1007,10117,Central,5,28.8,0.0,144.0,50.0,94.0
8119,2024-06-15,1020,10080,South,6,28.21,0.15,143.87,60.0,83.87
8120,2024-11-20,1016,10049,West,1,132.77,0.1,119.49,70.0,49.49
8121,2024-09-09,1010,10080,Central,5,190.19,0.0,950.95,550.0,400.95
8122,2024-07-12,1007,10128,West,5,28.9,0.1,130.05,50.0,80.05
8123,2024-10-21,1008,10127,Central,1,125.37,0.05,119.1,60.0,59.1
8124,2024-01-21,1002,10048,North,2,974.01,0.0,1948.02,1400.0,548.02
8125,2024-06-23,1009,10129,West,4,90.74,0.0,362.96,160.0,202.96
8126,2024-07-03,1012,10090,Central,1,256.98,0.0,256.98,150.0,106.98
8127,2024-02-24,1021,10122,East,2,22.97,0.15,39.05,14.0,25.05
8128,2024-12-24,1015,10010,South,1,153.31,0.1,137.98,80.0,57.98
8129,2024-12-27,1005,10001,South,2,469.39,0.05,891.84,560.0,331.84
8130,2024-09-04,1025,10081,South,3,58.91,0.05,167.89,75.0,92.89
8131,2024-06-05,1005,10007,East,1,537.11,0.1,483.4,280.0,203.4
8132,2024-09-25,1015,10066,West,1,148.77,0.0,148.77,80.0,68.77
8133,2024-12-15,1008,10024,South,1,113.45,0.0,113.45,60.0,53.45
8134,2024-12-03,1003,10142,South,6,1127.81,0.0,6766.86,4920.0,1846.86
8135,2024-06-02,1021,10055,South,2,24.62,0.15,41.85,14.0,27.85
8136,2024-10-17,1014,10066,East,2,448.4,0.0,896.8,560.0,336.8
8137,2024-03-27,1012,10041,South,1,249.85,0.25,187.39,150.0,37.39
8138,2024-10-04,1007,10056,Central,3,28.75,0.25,64.69,30.0,34.69
8139,2024-04-30,1019,10073,Central,1,18.99,0.0,18.99,5.0,13.99
8140,2024-11-16,1022,10047,East,3,14.4,0.15,36.72,12.0,24.72
8141,2024-10-12,1021,10081,North,3,23.67,0.0,71.01,21.0,50.01
8142,2024-01-08,1002,10143,South,3,1004.66,0.15,2561.88,2100.0,461.88
8143,2024-08-21,1005,10148,South,2,484.16,0.0,968.32,560.0,408.32
8144,2024-07-15,1003,10099,Central,1,1169.9,0.05,1111.4,820.0,291.4
8145,2024-12-18,1007,10043,Central,2,28.09,0.1,50.56,20.0,30.56
8146,2024-08-16,1003,10095,West,2,1142.13,0.05,2170.05,1640.0,530.05
8147,2024-03-08,1004,10121,North,4,781.34,0.0,3125.36,2000.0,1125.36
8148,2024-11-11,1017,10020,West,8,60.26,0.0,482.08,200.0,282.08
8149,2024-12-04,1016,10023,West,4,130.55,0.05,496.09,280.0,216.09
8150,2024-08-18,1007,10149,South,2,29.26,0.1,52.67,20.0,32.67
8151,2024-12-03,1021,10121,Central,2,25.32,0.0,50.64,14.0,36.64
8152,2024-05-28,1016,10024,East,1,131.8,0.2,105.44,70.0,35.44
8153,2024-05-21,1010,10083,Central,1,203.16,0.0,203.16,110.0,93.16
8154,2024-12-05,1001,10119,North,1,1330.88,0.0,1330.88,900.0,430.88
8155,2024-07-04,1016,10060,Central,3,127.61,0.15,325.41,210.0,115.41
8156,2024-12-30,1019,10144,East,3,18.84,0.05,53.69,15.0,38.69
8157,2024-12-17,1005,10137,South,5,496.16,0.05,2356.76,1400.0,956.76
8158,2024-08-12,1003,10025,North,2,1095.83,0.1,1972.49,1640.0,332.49
8159,2024-11-09,1007,10097,Central,2,27.78,0.0,55.56,20.0,35.56
8160,2024-11-13,1017,10125,South,1,59.33,0.25,44.5,25.0,19.5
8161,2024-06-13,1025,10058,East,1,61.1,0.1,54.99,25.0,29.99
8162,2024-07-17,1009,10059,East,6,88.25,0.1,476.55,240.0,236.55
8163,2024-12-09,1021,10073,West,1,22.92,0.0,22.92,7.0,15.92
8164,2024-08-01,1019,10052,North,1,18.41,0.05,17.49,5.0,12.49
8165,2024-05-24,1023,10016,East,3,36.96,0.05,105.34,54.0,51.34
8166,2024-03-15,1016,10032,South,2,135.6,0.0,271.2,140.0,131.2
8167,2024-07-06,1025,10140,Central,1,58.74,0.1,52.87,25.0,27.87
8168,2024-07-14,1024,10088,East,1,49.62,0.0,49.62,20.0,29.62
8169,2024-07-28,1001,10144,West,6,1338.97,0.0,8033.82,5400.0,2633.82
8170,2024-11-01,1012,10010,North,7,254.83,0.05,1694.62,1050.0,644.62
8171,2024-12-26,1008,10025,North,2,118.38,0.05,224.92,120.0,104.92
8172,2024-06-24,1021,10076,West,1,23.98,0.1,21.58,7.0,14.58
8173,2024-11-16,1010,10066,North,1,204.74,0.15,174.03,110.0,64.03
8174,2024-09-17,1024,10147,North,7,49.21,0.05,327.25,140.0,187.25
8175,2024-11-27,1023,10055,West,2,39.39,0.1,70.9,36.0,34.9
8176,2024-07-06,1009,10097,West,5,87.28,0.05,414.58,200.0,214.58
8177,2024-07-18,1014,10069,West,3,437.94,0.0,1313.82,840.0,473.82
8178,2024-05-25,1001,10061,North,2,1320.77,0.0,2641.54,1800.0,841.54
8179,2024-10-13,1008,10069,West,8,120.24,0.0,961.92,480.0,481.92
8180,2024-05-17,1016,10032,South,2,126.94,0.0,253.88,140.0,113.88
8181,2024-07-01,1005,10026,West,5,493.38,0.0,2466.9,1400.0,1066.9
8182,2024-08-04,1004,10100,South,4,805.08,0.05,3059.3,2000.0,1059.3
8183,2024-11-19,1025,10014,West,2,57.71,0.05,109.65,50.0,59.65
8184,2024-09-25,1014,10091,North,4,436.09,0.15,1482.71,1120.0,362.71
8185,2024-08-12,1013,10046,North,5,377.83,0.0,1889.15,1250.0,639.15
8186,2024-02-19,1021,10002,North,1,24.51,0.0,24.51,7.0,17.51
8187,2024-02-14,1013,10051,Central,1,395.2,0.2,316.16,250.0,66.16
8188,2024-06-13,1015,10096,South,2,146.74,0.0,293.48,160.0,133.48
8189,2024-01-17,1007,10094,East,2,29.17,0.1,52.51,20.0,32.51
8190,2024-04-26,1009,10104,East,3,89.0,0.0,267.0,120.0,147.0
8191,2024-12-20,1007,10031,South,1,28.15,0.0,28.15,10.0,18.15
8192,2024-04-22,1014,10128,East,2,444.24,0.0,888.48,560.0,328.48
8193,2024-11-13,1014,10121,North,4,455.93,0.15,1550.16,1120.0,430.16
8194,2024-09-29,1004,10070,Central,2,800.51,0.05,1520.97,1000.0,520.97
8195,2024-03-14,1019,10004,Central,5,19.55,0.1,87.98,25.0,62.98
8196,2024-04-17,1005,10081,East,5,508.28,0.05,2414.33,1400.0,1014.33
8197,2024-01-21,1016,10056,East,1,130.67,0.0,130.67,70.0,60.67
8198,2024-01-21,1002,10059,West,3,951.32,0.0,2853.96,2100.0,753.96
8199,2024-12-06,1024,10100,North,1,51.36,0.05,48.79,20.0,28.79
8200,2024-12-27,1002,10055,West,6,1003.26,0.05,5718.58,4200.0,1518.58
8201,2024-12-15,1002,10033,South,1,1018.83,0.1,916.95,700.0,216.95
8202,2024-06-12,1002,10053,West,1,1046.14,0.1,941.53,700.0,241.53
8203,2024-02-17,1010,10129,North,1,200.75,0.05,190.71,110.0,80.71
8204,2024-11-03,1013,10092,Central,3,376.52,0.15,960.13,750.0,210.13
8205,2024-05-19,1004,10048,South,2,751.81,0.2,1202.9,1000.0,202.9
8206,2024-04-13,1018,10031,West,2,65.61,0.0,131.22,60.0,71.22
8207,2024-07-17,1003,10125,Central,4,1108.67,0.2,3547.74,3280.0,267.74
8208,2024-02-21,1024,10089,Central,3,50.66,0.0,151.98,60.0,91.98
8209,2024-01-17,1010,10021,East,1,202.8,0.1,182.52,110.0,72.52
8210,2024-07-31,1013,10136,West,4,402.46,0.05,1529.35,1000.0,529.35
8211,2024-09-17,1019,10084,North,2,18.88,0.0,37.76,10.0,27.76
8212,2024-09-09,1021,10122,North,5,25.14,0.1,113.13,35.0,78.13
8213,2024-01-18,1020,10096,Central,6,28.87,0.0,173.22,60.0,113.22
8214,2024-02-25,1008,10074,North,2,113.73,0.0,227.46,120.0,107.46
8215,2024-04-10,1018,10141,South,4,68.18,0.1,245.45,120.0,125.45
8216,2024-06-05,1002,10104,Central,2,1020.27,0.05,1938.51,1400.0,538.51
8217,2024-10-23,1015,10006,East,2,151.37,0.0,302.74,160.0,142.74
8218,2024-01-18,1008,10149,Central,3,111.2,0.05,316.92,180.0,136.92
8219,2024-04-10,1001,10002,South,2,1288.53,0.0,2577.06,1800.0,777.06
8220,2024-10-28,1020,10127,East,1,30.36,0.0,30.36,10.0,20.36
8221,2024-06-24,1022,10142,West,3,13.68,0.0,41.04,12.0,29.04
8222,2024-07-15,1003,10011,South,1,1119.39,0.0,1119.39,820.0,299.39
8223,2024-03-04,1004,10030,Central,1,800.24,0.0,800.24,500.0,300.24
8224,2024-05-23,1003,10141,North,1,1199.33,0.05,1139.36,820.0,319.36
8225,2024-06-07,1026,10012,East,2,75.98,0.05,144.36,70.0,74.36
8226,2024-12-22,1002,10082,Central,2,1009.45,0.05,1917.96,1400.0,517.96
8227,2024-08-19,1017,10035,Central,4,58.33,0.0,233.32,100.0,133.32
8228,2024-03-18,1001,10055,West,7,1234.68,0.1,7778.48,6300.0,1478.48
8229,2024-10-30,1015,10051,Central,1,148.43,0.1,133.59,80.0,53.59
8230,2024-12-15,1025,10107,West,1,58.26,0.0,58.26,25.0,33.26
8231,2024-01-25,1004,10023,Central,2,800.86,0.1,1441.55,1000.0,441.55
8232,2024-08-07,1017,10134,West,2,57.86,0.0,115.72,50.0,65.72
8233,2024-06-29,1017,10115,Central,3,58.68,0.0,176.04,75.0,101.04
8234,2024-09-14,1008,10044,North,5,116.3,0.05,552.42,300.0,252.42
8235,2024-03-06,1023,10080,Central,2,40.59,0.0,81.18,36.0,45.18
8236,2024-03-26,1017,10020,North,2,56.83,0.05,107.98,50.0,57.98
8237,2024-08-18,1005,10144,South,1,498.75,0.05,473.81,280.0,193.81
8238,2024-07-25,1004,10023,Central,5,786.58,0.0,3932.9,2500.0,1432.9
8239,2024-10-13,1021,10037,Central,7,23.71,0.05,157.67,49.0,108.67
8240,2024-10-20,1001,10093,West,2,1291.23,0.05,2453.34,1800.0,653.34
8241,2024-11-19,1022,10067,South,2,13.7,0.0,27.4,8.0,19.4
8242,2024-10-30,1003,10143,North,1,1081.05,0.05,1027.0,820.0,207.0
8243,2024-12-19,1022,10052,South,2,14.58,0.0,29.16,8.0,21.16
8244,2024-09-04,1006,10114,East,2,982.75,0.05,1867.22,1300.0,567.22
8245,2024-11-05,1020,10025,East,5,29.8,0.05,141.55,50.0,91.55
8246,2024-12-12,1026,10062,North,1,76.72,0.0,76.72,35.0,41.72
8247,2024-07-22,1007,10102,East,6,29.71,0.0,178.26,60.0,118.26
8248,2024-03-11,1021,10070,Central,7,23.56,0.05,156.67,49.0,107.67
8249,2024-11-24,1020,10020,West,2,28.94,0.25,43.41,20.0,23.41
8250,2024-03-11,1020,10003,West,5,27.82,0.05,132.14,50.0,82.14
8251,2024-06-05,1008,10074,Central,1,113.86,0.1,102.47,60.0,42.47
8252,2024-11-09,1021,10050,South,3,23.4,0.15,59.67,21.0,38.67
8253,2024-04-20,1025,10080,West,8,60.81,0.05,462.16,200.0,262.16
8254,2024-04-21,1001,10053,South,3,1339.7,0.0,4019.1,2700.0,1319.1
8255,2024-11-21,1020,10010,North,2,29.25,0.05,55.58,20.0,35.58
8256,2024-06-07,1002,10044,Central,2,1046.93,0.0,2093.86,1400.0,693.86
8257,2024-08-02,1005,10079,South,1,496.77,0.0,496.77,280.0,216.77
8258,2024-05-10,1009,10067,West,7,87.09,0.05,579.15,280.0,299.15
8259,2024-06-16,1026,10098,Central,2,77.86,0.1,140.15,70.0,70.15
8260,2024-11-08,1018,10121,West,4,70.05,0.15,238.17,120.0,118.17
8261,2024-11-30,1026,10146,South,2,78.15,0.1,140.67,70.0,70.67
8262,2024-07-20,1009,10065,East,7,92.66,0.05,616.19,280.0,336.19
8263,2024-07-30,1018,10053,North,2,67.89,0.05,128.99,60.0,68.99
8264,2024-10-07,1016,10077,East,3,132.77,0.2,318.65,210.0,108.65
8265,2024-05-18,1001,10091,South,1,1317.56,0.05,1251.68,900.0,351.68
8266,2024-11-01,1003,10005,Central,6,1172.93,0.0,7037.58,4920.0,2117.58
8267,2024-12-19,1001,10035,North,2,1257.23,0.05,2388.74,1800.0,588.74
8268,2024-04-04,1011,10063,Central,1,184.86,0.1,166.37,110.0,56.37
8269,2024-06-17,1014,10134,North,1,450.17,0.15,382.64,280.0,102.64
8270,2024-03-18,1001,10115,North,4,1275.4,0.0,5101.6,3600.0,1501.6
8271,2024-03-07,1006,10043,East,4,1008.89,0.0,4035.56,2600.0,1435.56
8272,2024-08-31,1019,10090,East,2,19.26,0.05,36.59,10.0,26.59
8273,2024-05-17,1003,10023,Central,7,1129.58,0.1,7116.35,5740.0,1376.35
8274,2024-05-10,1016,10048,East,6,125.72,0.0,754.32,420.0,334.32
8275,2024-06-26,1010,10055,South,2,199.04,0.15,338.37,220.0,118.37
8276,2024-10-10,1002,10090,West,1,937.89,0.2,750.31,700.0,50.31
8277,2024-05-22,1018,10125,East,1,68.09,0.25,51.07,30.0,21.07
8278,2024-08-10,1021,10064,North,5,23.9,0.05,113.52,35.0,78.52
8279,2024-11-15,1013,10138,South,2,404.33,0.1,727.79,500.0,227.79
8280,2024-02-16,1013,10104,South,2,387.72,0.0,775.44,500.0,275.44
8281,2024-04-08,1002,10112,East,2,995.09,0.15,1691.65,1400.0,291.65
8282,2024-08-09,1025,10136,South,3,60.31,0.0,180.93,75.0,105.93
8283,2024-05-15,1022,10148,South,4,14.13,0.0,56.52,16.0,40.52
8284,2024-12-18,1026,10088,North,1,80.8,0.2,64.64,35.0,29.64
8285,2024-02-15,1018,10022,East,2,66.87,0.05,127.05,60.0,67.05
8286,2024-06-04,1015,10128,West,2,146.58,0.1,263.84,160.0,103.84
8287,2024-01-04,1022,10149,West,1,14.09,0.05,13.39,4.0,9.39
8288,2024-01-04,1024,10074,South,3,47.54,0.0,142.62,60.0,82.62
8289,2024-02-14,1024,10005,East,1,48.42,0.0,48.42,20.0,28.42
8290,2024-07-01,1001,10147,Central,1,1335.94,0.0,1335.94,900.0,435.94
8291,2024-06-05,1019,10088,Central,7,19.06,0.0,133.42,35.0,98.42
8292,2024-07-05,1009,10071,East,2,90.57,0.0,181.14,80.0,101.14
8293,2024-06-16,1020,10115,South,6,30.35,0.1,163.89,60.0,103.89
8294,2024-02-18,1002,10028,East,3,985.98,0.05,2810.04,2100.0,710.04
8295,2024-09-07,1012,10053,Central,5,270.5,0.1,1217.25,750.0,467.25
8296,2024-06-03,1026,10099,West,7,78.16,0.0,547.12,245.0,302.12
8297,2024-08-12,1014,10042,South,5,429.17,0.0,2145.85,1400.0,745.85
8298,2024-11-13,1002,10145,Central,3,1005.04,0.1,2713.61,2100.0,613.61
8299,2024-12-11,1025,10124,Central,5,58.17,0.1,261.77,125.0,136.77
8300,2024-12-03,1007,10048,East,5,27.73,0.0,138.65,50.0,88.65
8301,2024-06-16,1024,10146,Central,3,47.98,0.05,136.74,60.0,76.74
8302,2024-04-06,1006,10050,East,2,974.65,0.0,1949.3,1300.0,649.3
8303,2024-08-20,1011,10041,West,1,202.45,0.1,182.2,110.0,72.2
8304,2024-12-02,1003,10115,Central,4,1207.63,0.05,4588.99,3280.0,1308.99
8305,2024-11-15,1022,10117,North,7,14.13,0.05,93.96,28.0,65.96
8306,2024-07-16,1016,10145,East,2,130.47,0.0,260.94,140.0,120.94
8307,2024-11-06,1003,10091,North,7,1121.62,0.0,7851.34,5740.0,2111.34
8308,2024-04-10,1021,10063,East,3,23.5,0.0,70.5,21.0,49.5
8309,2024-01-18,1026,10064,Central,2,80.0,0.0,160.0,70.0,90.0
8310,2024-12-12,1025,10091,South,1,59.75,0.0,59.75,25.0,34.75
8311,2024-12-20,1001,10091,West,1,1342.48,0.0,1342.48,900.0,442.48
8312,2024-10-22,1020,10017,West,4,28.66,0.0,114.64,40.0,74.64
8313,2024-06-06,1024,10023,West,2,48.03,0.1,86.45,40.0,46.45
8314,2024-02-23,1026,10067,North,5,84.4,0.0,422.0,175.0,247.0
8315,2024-01-24,1025,10074,South,2,60.51,0.15,102.87,50.0,52.87
8316,2024-01-17,1022,10083,North,2,14.32,0.0,28.64,8.0,20.64
8317,2024-05-22,1023,10132,North,3,37.56,0.0,112.68,54.0,58.68
8318,2024-05-13,1005,10004,South,3,502.12,0.0,1506.36,840.0,666.36
8319,2024-05-09,1025,10016,South,7,61.04,0.05,405.92,175.0,230.92
8320,2024-12-05,1019,10119,North,1,19.42,0.0,19.42,5.0,14.42
8321,2024-04-05,1007,10041,East,5,29.79,0.0,148.95,50.0,98.95
8322,2024-03-11,1011,10095,North,5,197.33,0.1,887.99,550.0,337.99
8323,2024-06-29,1008,10027,Central,2,115.35,0.05,219.16,120.0,99.16
8324,2024-11-08,1017,10057,South,5,58.02,0.0,290.1,125.0,165.1
8325,2024-07-21,1003,10087,East,2,1163.4,0.2,1861.44,1640.0,221.44
8326,2024-10-02,1007,10147,North,1,28.58,0.0,28.58,10.0,18.58
8327,2024-09-26,1018,10051,North,1,70.74,0.05,67.2,30.0,37.2
8328,2024-03-27,1020,10032,Central,3,29.1,0.1,78.57,30.0,48.57
8329,2024-10-27,1012,10016,East,3,258.14,0.15,658.26,450.0,208.26
8330,2024-03-12,1015,10062,Central,1,148.54,0.0,148.54,80.0,68.54
8331,2024-10-18,1018,10087,West,1,65.54,0.0,65.54,30.0,35.54
8332,2024-12-14,1011,10057,North,8,191.89,0.0,1535.12,880.0,655.12
8333,2024-03-10,1015,10004,Central,1,154.13,0.0,154.13,80.0,74.13
8334,2024-03-15,1003,10059,West,1,1141.3,0.0,1141.3,820.0,321.3
8335,2024-12-29,1025,10057,South,2,58.19,0.0,116.38,50.0,66.38
8336,2024-12-25,1005,10054,West,3,479.47,0.0,1438.41,840.0,598.41
8337,2024-07-25,1010,10111,South,1,201.98,0.0,201.98,110.0,91.98
8338,2024-03-26,1023,10130,East,1,36.68,0.0,36.68,18.0,18.68
8339,2024-09-20,1009,10060,East,5,90.15,0.0,450.75,200.0,250.75
8340,2024-08-08,1005,10088,Central,6,465.93,0.0,2795.58,1680.0,1115.58
8341,2024-06-24,1021,10081,East,7,23.96,0.05,159.33,49.0,110.33
8342,2024-10-24,1003,10029,East,2,1180.08,0.0,2360.16,1640.0,720.16
8343,2024-05-01,1021,10014,Central,3,23.76,0.0,71.28,21.0,50.28
8344,2024-11-07,1003,10082,East,1,1146.26,0.1,1031.63,820.0,211.63
8345,2024-09-25,1001,10021,West,4,1342.81,0.0,5371.24,3600.0,1771.24
8346,2024-03-10,1005,10143,North,4,475.62,0.05,1807.36,1120.0,687.36
8347,2024-07-07,1008,10071,West,3,117.95,0.1,318.47,180.0,138.47
8348,2024-08-05,1009,10044,West,2,87.02,0.2,139.23,80.0,59.23
8349,2024-07-23,1020,10076,North,5,28.82,0.05,136.89,50.0,86.89
8350,2024-07-20,1022,10030,North,6,13.94,0.0,83.64,24.0,59.64
8351,2024-11-11,1008,10107,Central,1,122.31,0.0,122.31,60.0,62.31
8352,2024-08-13,1004,10012,South,3,763.36,0.0,2290.08,1500.0,790.08
8353,2024-04-26,1009,10060,Central,2,90.06,0.0,180.12,80.0,100.12
8354,2024-08-30,1019,10055,North,2,19.92,0.05,37.85,10.0,27.85
8355,2024-05-21,1025,10083,Central,2,57.96,0.0,115.92,50.0,65.92
8356,2024-04-14,1007,10123,East,2,29.18,0.0,58.36,20.0,38.36
8357,2024-12-30,1001,10063,South,2,1261.35,0.0,2522.7,1800.0,722.7
8358,2024-09-18,1022,10130,East,2,14.74,0.1,26.53,8.0,18.53
8359,2024-06-04,1008,10079,East,3,112.06,0.05,319.37,180.0,139.37
8360,2024-05-13,1015,10044,West,6,148.05,0.05,843.88,480.0,363.88
8361,2024-07-03,1004,10145,South,1,797.83,0.1,718.05,500.0,218.05
8362,2024-11-06,1010,10026,Central,2,186.98,0.1,336.56,220.0,116.56
8363,2024-11-03,1010,10081,East,2,190.18,0.05,361.34,220.0,141.34
8364,2024-08-22,1014,10130,West,3,438.88,0.0,1316.64,840.0,476.64
8365,2024-11-19,1015,10079,North,1,147.06,0.0,147.06,80.0,67.06
8366,2024-08-09,1011,10093,East,1,199.51,0.05,189.53,110.0,79.53
8367,2024-11-12,1026,10003,Central,1,73.37,0.0,73.37,35.0,38.37
8368,2024-11-14,1025,10034,East,2,60.24,0.05,114.46,50.0,64.46
8369,2024-08-21,1005,10036,North,2,492.56,0.0,985.12,560.0,425.12
8370,2024-04-09,1010,10036,East,2,199.62,0.0,399.24,220.0,179.24
8371,2024-10-25,1010,10106,North,7,196.89,0.05,1309.32,770.0,539.32
8372,2024-11-22,1010,10064,Central,1,193.58,0.1,174.22,110.0,64.22
8373,2024-08-10,1001,10149,Central,2,1326.53,0.0,2653.06,1800.0,853.06
8374,2024-10-16,1014,10087,North,3,465.14,0.0,1395.42,840.0,555.42
8375,2024-07-26,1007,10013,East,2,30.13,0.0,60.26,20.0,40.26
8376,2024-01-05,1001,10070,South,2,1315.06,0.0,2630.12,1800.0,830.12
8377,2024-11-08,1016,10092,East,2,124.43,0.1,223.97,140.0,83.97
8378,2024-07-14,1022,10059,East,7,13.81,0.0,96.67,28.0,68.67
8379,2024-12-23,1001,10077,Central,1,1265.4,0.0,1265.4,900.0,365.4
8380,2024-01-20,1021,10025,West,2,23.63,0.0,47.26,14.0,33.26
8381,2024-12-02,1015,10052,South,4,142.77,0.1,513.97,320.0,193.97
8382,2024-03-19,1008,10014,East,7,123.85,0.05,823.6,420.0,403.6
8383,2024-02-21,1014,10095,Central,2,448.64,0.0,897.28,560.0,337.28
8384,2024-06-30,1012,10060,West,3,252.95,0.0,758.85,450.0,308.85
8385,2024-04-08,1015,10089,West,1,151.32,0.0,151.32,80.0,71.32
8386,2024-09-28,1012,10078,Central,6,255.31,0.0,1531.86,900.0,631.86
8387,2024-09-07,1010,10050,Central,2,198.81,0.0,397.62,220.0,177.62
8388,2024-11-23,1001,10133,Central,2,1262.54,0.15,2146.32,1800.0,346.32
8389,2024-11-27,1008,10124,North,1,115.36,0.0,115.36,60.0,55.36
8390,2024-05-21,1008,10083,Central,3,122.44,0.0,367.32,180.0,187.32
8391,2024-11-06,1005,10143,East,1,507.74,0.0,507.74,280.0,227.74
8392,2024-12-18,1007,10053,North,2,30.08,0.0,60.16,20.0,40.16
8393,2024-06-01,1025,10048,Central,4,58.36,0.0,233.44,100.0,133.44
8394,2024-06-14,1005,10036,South,5,497.51,0.05,2363.17,1400.0,963.17
8395,2024-03-27,1003,10026,South,4,1166.09,0.0,4664.36,3280.0,1384.36
8396,2024-12-31,1022,10014,West,1,13.73,0.15,11.67,4.0,7.67
8397,2024-12-21,1012,10112,East,2,249.0,0.0,498.0,300.0,198.0
8398,2024-10-16,1024,10140,West,1,49.64,0.15,42.19,20.0,22.19
8399,2024-01-17,1001,10094,North,2,1278.45,0.1,2301.21,1800.0,501.21
8400,2024-08-03,1013,10030,North,1,395.74,0.0,395.74,250.0,145.74
8401,2024-12-03,1007,10100,Central,6,30.23,0.05,172.31,60.0,112.31
8402,2024-02-26,1008,10113,North,5,116.87,0.15,496.7,300.0,196.7
8403,2024-07-04,1018,10141,East,3,69.62,0.0,208.86,90.0,118.86
8404,2024-02-28,1018,10027,South,3,68.78,0.05,196.02,90.0,106.02
8405,2024-12-08,1011,10099,East,3,199.41,0.15,508.5,330.0,178.5
8406,2024-09-19,1001,10010,East,4,1231.67,0.0,4926.68,3600.0,1326.68
8407,2024-09-13,1024,10083,Central,4,49.68,0.05,188.78,80.0,108.78
8408,2024-05-30,1001,10069,North,5,1359.48,0.0,6797.4,4500.0,2297.4
8409,2024-07-01,1012,10037,West,2,269.22,0.0,538.44,300.0,238.44
8410,2024-11-01,1005,10127,West,2,495.93,0.1,892.67,560.0,332.67
8411,2024-02-26,1012,10130,Central,5,273.68,0.05,1299.98,750.0,549.98
8412,2024-10-12,1002,10055,East,1,1033.4,0.15,878.39,700.0,178.39
8413,2024-07-29,1001,10117,North,3,1292.46,0.2,3101.9,2700.0,401.9
8414,2024-07-03,1021,10094,Central,1,25.12,0.0,25.12,7.0,18.12
8415,2024-09-18,1005,10019,Central,2,496.68,0.0,993.36,560.0,433.36
8416,2024-01-12,1006,10073,North,2,1011.82,0.0,2023.64,1300.0,723.64
8417,2024-08-10,1001,10060,South,4,1354.97,0.05,5148.89,3600.0,1548.89
8418,2024-08-23,1020,10108,West,1,28.51,0.0,28.51,10.0,18.51
8419,2024-03-08,1013,10045,East,2,397.43,0.0,794.86,500.0,294.86
8420,2024-03-11,1020,10065,West,3,27.57,0.0,82.71,30.0,52.71
8421,2024-06-23,1010,10113,West,5,195.35,0.05,927.91,550.0,377.91
8422,2024-12-14,1015,10018,South,3,151.27,0.0,453.81,240.0,213.81
8423,2024-09-09,1012,10088,West,3,258.85,0.0,776.55,450.0,326.55
8424,2024-08-20,1019,10021,North,2,19.35,0.0,38.7,10.0,28.7
8425,2024-12-26,1008,10005,South,7,111.93,0.0,783.51,420.0,363.51
8426,2024-08-13,1003,10014,Central,4,1161.42,0.05,4413.4,3280.0,1133.4
8427,2024-01-18,1006,10016,West,1,973.36,0.05,924.69,650.0,274.69
8428,2024-11-23,1013,10046,South,1,409.26,0.0,409.26,250.0,159.26
8429,2024-12-22,1007,10102,East,3,28.13,0.1,75.95,30.0,45.95
8430,2024-12-25,1004,10113,North,3,820.37,0.2,1968.89,1500.0,468.89
8431,2024-04-20,1023,10046,East,3,37.3,0.1,100.71,54.0,46.71
8432,2024-08-14,1008,10135,Central,2,120.05,0.0,240.1,120.0,120.1
8433,2024-06-30,1001,10093,East,7,1298.3,0.05,8633.7,6300.0,2333.7
8434,2024-07-11,1014,10034,South,1,451.55,0.0,451.55,280.0,171.55
8435,2024-06-01,1018,10145,Central,1,68.5,0.1,61.65,30.0,31.65
8436,2024-01-19,1004,10103,South,2,817.24,0.0,1634.48,1000.0,634.48
8437,2024-04-16,1012,10014,Central,5,260.89,0.0,1304.45,750.0,554.45
8438,2024-02-25,1003,10109,South,6,1154.57,0.0,6927.42,4920.0,2007.42
8439,2024-07-25,1005,10006,East,2,499.71,0.05,949.45,560.0,389.45
8440,2024-04-08,1006,10031,Central,1,965.12,0.0,965.12,650.0,315.12
8441,2024-07-30,1020,10124,North,4,29.22,0.05,111.04,40.0,71.04
8442,2024-04-16,1004,10068,East,5,777.65,0.0,3888.25,2500.0,1388.25
8443,2024-10-07,1003,10085,North,4,1183.3,0.0,4733.2,3280.0,1453.2
8444,2024-12-13,1009,10098,Central,1,88.13,0.15,74.91,40.0,34.91
8445,2024-08-29,1026,10043,Central,2,78.75,0.0,157.5,70.0,87.5
8446,2024-03-05,1013,10137,Central,3,409.78,0.05,1167.87,750.0,417.87
8447,2024-03-29,1012,10002,East,1,254.97,0.05,242.22,150.0,92.22
8448,2024-11-18,1020,10139,Central,1,28.59,0.05,27.16,10.0,17.16
8449,2024-07-03,1011,10034,West,2,198.9,0.0,397.8,220.0,177.8
8450,2024-10-07,1017,10117,South,1,60.78,0.0,60.78,25.0,35.78
8451,2024-10-05,1002,10133,East,6,1023.42,0.1,5526.47,4200.0,1326.47
8452,2024-04-21,1007,10029,West,2,29.38,0.2,47.01,20.0,27.01
8453,2024-05-21,1010,10035,North,4,189.91,0.15,645.69,440.0,205.69
8454,2024-10-20,1008,10080,Central,8,122.42,0.0,979.36,480.0,499.36
8455,2024-01-09,1001,10082,South,1,1262.17,0.0,1262.17,900.0,362.17
8456,2024-07-26,1012,10096,South,5,259.89,0.05,1234.48,750.0,484.48
8457,2024-03-19,1006,10130,North,1,1044.53,0.0,1044.53,650.0,394.53
