SaleID,OrderDate,ProductID,CustomerID,Region,Quantity,UnitPrice,Discount,TotalAmount,TotalCost,Profit
5715,2023-03-05,1015,10124,North,3,146.46,0.0,439.38,240.0,199.38
5716,2023-04-15,1016,10103,North,2,132.06,0.15,224.5,140.0,84.5
5717,2023-11-20,1011,10120,East,1,209.15,0.0,209.15,110.0,99.15
5718,2023-12-31,1013,10121,South,2,394.11,0.0,788.22,500.0,288.22
5719,2023-03-03,1005,10101,North,2,485.49,0.0,970.98,560.0,410.98
5720,2023-03-04,1008,10083,North,4,114.46,0.0,457.84,240.0,217.84
5721,2023-11-03,1017,10077,North,4,62.06,0.05,235.83,100.0,135.83
5722,2023-02-11,1001,10031,South,7,1336.66,0.05,8888.79,6300.0,2588.79
5723,2023-02-14,1017,10087,South,1,57.79,0.0,57.79,25.0,32.79
5724,2023-12-06,1007,10128,West,2,29.12,0.15,49.5,20.0,29.5
5725,2023-11-13,1006,10128,West,2,1041.05,0.0,2082.1,1300.0,782.1
5726,2023-12-05,1017,10072,West,3,58.89,0.0,176.67,75.0,101.67
5727,2023-09-26,1005,10073,West,1,511.91,0.05,486.31,280.0,206.31
5728,2023-06-02,1025,10116,East,3,58.72,0.05,167.35,75.0,92.35
5729,2023-12-10,1026,10148,North,4,78.3,0.25,234.9,140.0,94.9
5730,2023-05-24,1011,10001,North,2,183.19,0.0,366.38,220.0,146.38
5731,2023-05-15,1009,10106,West,4,87.92,0.0,351.68,160.0,191.68
5732,2023-12-06,1002,10067,Central,2,982.93,0.2,1572.69,1400.0,172.69
5733,2023-10-07,1019,10035,West,2,19.3,0.05,36.67,10.0,26.67
5734,2023-12-08,1004,10051,Central,6,804.99,0.05,4588.44,3000.0,1588.44
5735,2023-03-29,1024,10150,Central,1,49.29,0.0,49.29,20.0,29.29
5736,2023-12-21,1026,10045,North,2,81.26,0.0,162.52,70.0,92.52
5737,2023-09-10,1003,10076,Central,7,1069.36,0.25,5614.14,5740.0,-125.86
5738,2023-10-02,1016,10102,West,1,128.81,0.2,103.05,70.0,33.05
5739,2023-12-12,1011,10040,Central,2,192.02,0.25,288.03,220.0,68.03
5740,2023-06-22,1013,10124,Central,2,384.02,0.1,691.24,500.0,191.24
5741,2023-10-20,1004,10011,North,4,792.03,0.05,3009.71,2000.0,1009.71
5742,2023-09-22,1018,10130,Central,3,69.04,0.05,196.76,90.0,106.76
5743,2023-11-10,1004,10105,East,3,811.04,0.0,2433.12,1500.0,933.12
5744,2023-12-08,1023,10121,South,7,39.51,0.1,248.91,126.0,122.91
5745,2023-10-07,1010,10014,Central,2,194.07,0.1,349.33,220.0,129.33
5746,2023-02-13,1015,10122,West,3,148.12,0.1,399.92,240.0,159.92
5747,2023-04-09,1024,10043,West,7,51.11,0.0,357.77,140.0,217.77
5748,2023-12-21,1018,10126,West,1,72.34,0.0,72.34,30.0,42.34
5749,2023-12-24,1013,10053,West,7,395.33,0.1,2490.58,1750.0,740.58
5750,2023-12-24,1009,10105,West,7,89.25,0.2,499.8,280.0,219.8
5751,2023-01-26,1011,10149,South,7,193.65,0.0,1355.55,770.0,585.55
5752,2023-06-22,1008,10114,Central,1,122.67,0.0,122.67,60.0,62.67
5753,2023-11-02,1025,10013,West,3,63.1,0.15,160.9,75.0,85.9
5754,2023-10-31,1006,10034,East,5,982.96,0.05,4669.06,3250.0,1419.06
5755,2023-02-24,1010,10020,East,2,206.02,0.05,391.44,220.0,171.44
5756,2023-09-09,1019,10144,North,3,19.42,0.2,46.61,15.0,31.61
5757,2023-03-23,1009,10049,North,2,88.55,0.05,168.24,80.0,88.24
5758,2023-07-28,1023,10076,West,1,38.19,0.05,36.28,18.0,18.28
5759,2023-05-02,1006,10087,South,5,1073.28,0.1,4829.76,3250.0,1579.76
5760,2023-02-05,1001,10040,Central,8,1328.86,0.05,10099.34,7200.0,2899.34
5761,2023-02-21,1015,10056,East,1,153.28,0.0,153.28,80.0,73.28
5762,2023-12-11,1012,10069,Central,1,257.36,0.0,257.36,150.0,107.36
5763,2023-10-29,1024,10003,West,3,49.09,0.1,132.54,60.0,72.54
5764,2023-12-16,1010,10124,North,1,191.74,0.0,191.74,110.0,81.74
5765,2023-07-20,1003,10136,South,3,1176.25,0.2,2823.0,2460.0,363.0
5766,2023-07-03,1008,10104,Central,4,117.66,0.0,470.64,240.0,230.64
5767,2023-06-14,1009,10066,West,2,86.26,0.05,163.89,80.0,83.89
5768,2023-09-12,1014,10023,North,4,437.48,0.0,1749.92,1120.0,629.92
5769,2023-06-12,1007,10050,South,1,31.1,0.0,31.1,10.0,21.1
5770,2023-10-29,1013,10066,Central,2,395.44,0.0,790.88,500.0,290.88
5771,2023-11-14,1023,10030,East,5,39.43,0.1,177.44,90.0,87.44
5772,2023-12-03,1010,10114,West,1,191.87,0.0,191.87,110.0,81.87
5773,2023-05-03,1016,10068,East,2,128.27,0.0,256.54,140.0,116.54
5774,2023-08-09,1006,10105,North,3,957.93,0.15,2442.72,1950.0,492.72
5775,2023-04-26,1020,10078,East,1,29.32,0.05,27.85,10.0,17.85
5776,2023-01-26,1006,10029,North,3,971.71,0.1,2623.62,1950.0,673.62
5777,2023-10-16,1014,10098,Central,5,459.75,0.1,2068.88,1400.0,668.88
5778,2023-08-17,1007,10112,South,2,27.44,0.05,52.14,20.0,32.14
5779,2023-10-21,1002,10064,Central,2,980.06,0.0,1960.12,1400.0,560.12
5780,2023-02-25,1008,10102,South,1,123.2,0.0,123.2,60.0,63.2
5781,2023-12-30,1005,10148,North,4,521.95,0.0,2087.8,1120.0,967.8
5782,2023-12-30,1023,10037,North,2,39.01,0.0,78.02,36.0,42.02
5783,2023-07-19,1006,10134,North,6,987.36,0.05,5627.95,3900.0,1727.95
5784,2023-12-01,1026,10047,Central,1,79.28,0.15,67.39,35.0,32.39
5785,2023-05-04,1011,10007,North,5,211.25,0.05,1003.44,550.0,453.44
5786,2023-10-26,1005,10063,North,5,494.98,0.0,2474.9,1400.0,1074.9
5787,2023-12-04,1009,10123,South,5,89.01,0.1,400.54,200.0,200.54
5788,2023-11-17,1005,10102,Central,4,483.24,0.0,1932.96,1120.0,812.96
5789,2023-11-16,1021,10050,Central,1,23.51,0.0,23.51,7.0,16.51
5790,2023-07-18,1003,10143,South,2,1165.2,0.0,2330.4,1640.0,690.4
5791,2023-11-19,1022,10148,East,2,14.38,0.1,25.88,8.0,17.88
5792,2023-10-10,1002,10150,East,1,1008.06,0.05,957.66,700.0,257.66
5793,2023-03-18,1007,10084,South,3,29.72,0.05,84.7,30.0,54.7
5794,2023-03-10,1004,10104,West,4,775.02,0.1,2790.07,2000.0,790.07
5795,2023-11-06,1016,10080,South,3,124.74,0.05,355.51,210.0,145.51
5796,2023-09-15,1012,10062,South,7,265.17,0.0,1856.19,1050.0,806.19
5797,2023-08-06,1024,10079,Central,4,48.3,0.05,183.54,80.0,103.54
5798,2023-12-10,1009,10011,East,2,85.86,0.0,171.72,80.0,91.72
5799,2023-09-29,1001,10025,Central,2,1306.9,0.0,2613.8,1800.0,813.8
5800,2023-06-27,1019,10089,West,3,19.05,0.05,54.29,15.0,39.29
5801,2023-07-03,1014,10063,South,2,446.44,0.0,892.88,560.0,332.88
5802,2023-09-07,1021,10073,North,1,25.14,0.1,22.63,7.0,15.63
5803,2023-11-02,1010,10138,North,3,210.19,0.0,630.57,330.0,300.57
5804,2023-08-22,1018,10101,South,4,70.99,0.0,283.96,120.0,163.96
5805,2023-08-02,1004,10011,West,2,809.29,0.05,1537.65,1000.0,537.65
5806,2023-10-23,1026,10145,West,2,82.27,0.05,156.31,70.0,86.31
5807,2023-10-15,1004,10130,East,1,802.78,0.0,802.78,500.0,302.78
5808,2023-11-21,1021,10026,South,2,23.86,0.1,42.95,14.0,28.95
5809,2023-02-10,1005,10128,West,1,490.26,0.0,490.26,280.0,210.26
5810,2023-11-01,1019,10056,North,4,18.55,0.0,74.2,20.0,54.2
5811,2023-08-04,1022,10056,East,3,14.39,0.0,43.17,12.0,31.17
5812,2023-02-18,1022,10087,North,2,13.37,0.15,22.73,8.0,14.73
5813,2023-10-06,1011,10136,West,8,195.45,0.0,1563.6,880.0,683.6
5814,2023-10-19,1010,10053,West,3,196.89,0.0,590.67,330.0,260.67
5815,2023-08-07,1021,10087,Central,1,22.99,0.0,22.99,7.0,15.99
5816,2023-11-12,1014,10027,Central,5,443.73,0.05,2107.72,1400.0,707.72
5817,2023-05-25,1015,10013,South,4,149.42,0.0,597.68,320.0,277.68
5818,2023-04-17,1006,10090,South,3,1029.79,0.0,3089.37,1950.0,1139.37
5819,2023-06-11,1010,10036,East,1,195.98,0.1,176.38,110.0,66.38
5820,2023-07-02,1009,10006,East,5,89.27,0.15,379.4,200.0,179.4
5821,2023-10-12,1016,10002,West,1,123.22,0.0,123.22,70.0,53.22
5822,2023-11-26,1005,10057,South,2,480.79,0.0,961.58,560.0,401.58
5823,2023-10-20,1009,10038,East,5,83.92,0.0,419.6,200.0,219.6
5824,2023-04-05,1021,10146,Central,5,24.7,0.15,104.98,35.0,69.98
5825,2023-06-17,1013,10072,North,3,395.08,0.05,1125.98,750.0,375.98
5826,2023-03-30,1023,10072,Central,1,39.26,0.0,39.26,18.0,21.26
5827,2023-10-09,1006,10024,North,2,1014.69,0.05,1927.91,1300.0,627.91
5828,2023-05-05,1010,10016,South,5,203.83,0.0,1019.15,550.0,469.15
5829,2023-08-08,1012,10045,North,4,274.58,0.0,1098.32,600.0,498.32
5830,2023-11-11,1009,10126,North,5,88.89,0.2,355.56,200.0,155.56
5831,2023-10-03,1016,10094,South,1,126.25,0.0,126.25,70.0,56.25
5832,2023-05-24,1004,10027,West,7,815.74,0.0,5710.18,3500.0,2210.18
5833,2023-06-05,1012,10006,South,1,277.36,0.05,263.49,150.0,113.49
5834,2023-09-27,1004,10038,West,2,786.08,0.05,1493.55,1000.0,493.55
5835,2023-08-17,1015,10041,West,5,145.45,0.0,727.25,400.0,327.25
5836,2023-03-02,1021,10145,West,2,22.16,0.05,42.1,14.0,28.1
5837,2023-12-03,1001,10026,West,3,1218.44,0.1,3289.79,2700.0,589.79
5838,2023-08-03,1011,10117,South,3,207.47,0.1,560.17,330.0,230.17
5839,2023-07-21,1011,10058,Central,6,197.96,0.0,1187.76,660.0,527.76
5840,2023-04-15,1017,10049,North,1,56.99,0.0,56.99,25.0,31.99
5841,2023-06-20,1002,10032,Central,1,999.09,0.2,799.27,700.0,99.27
5842,2023-06-05,1009,10098,North,3,95.95,0.05,273.46,120.0,153.46
5843,2023-05-14,1019,10104,West,5,19.0,0.05,90.25,25.0,65.25
5844,2023-08-24,1012,10074,West,6,273.88,0.1,1478.95,900.0,578.95
5845,2023-07-18,1018,10143,Central,2,67.06,0.0,134.12,60.0,74.12
5846,2023-12-06,1009,10134,East,4,92.9,0.2,297.28,160.0,137.28
5847,2023-12-18,1024,10119,Central,2,48.18,0.05,91.54,40.0,51.54
5848,2023-04-24,1002,10085,South,2,975.93,0.15,1659.08,1400.0,259.08
5849,2023-03-04,1003,10079,South,1,1117.58,0.05,1061.7,820.0,241.7
5850,2023-11-09,1012,10100,Central,2,256.48,0.1,461.66,300.0,161.66
5851,2023-12-30,1011,10088,East,1,204.83,0.0,204.83,110.0,94.83
5852,2023-12-01,1015,10023,Central,2,146.85,0.0,293.7,160.0,133.7
5853,2023-01-17,1006,10099,East,2,1031.06,0.0,2062.12,1300.0,762.12
5854,2023-05-06,1005,10038,Central,5,488.26,0.15,2075.1,1400.0,675.1
5855,2023-01-30,1018,10111,North,1,68.83,0.05,65.39,30.0,35.39
5856,2023-11-19,1007,10004,West,5,28.54,0.05,135.56,50.0,85.56
5857,2023-08-29,1018,10008,South,5,72.75,0.0,363.75,150.0,213.75
5858,2023-08-04,1015,10089,West,2,151.31,0.05,287.49,160.0,127.49
5859,2023-08-19,1002,10118,South,4,1007.52,0.05,3828.58,2800.0,1028.58
5860,2023-05-07,1017,10085,East,2,58.51,0.05,111.17,50.0,61.17
5861,2023-09-06,1022,10026,Central,1,13.76,0.1,12.38,4.0,8.38
5862,2023-01-21,1020,10047,North,4,28.12,0.0,112.48,40.0,72.48
5863,2023-09-24,1001,10067,West,3,1350.52,0.05,3848.98,2700.0,1148.98
5864,2023-10-25,1013,10035,West,2,379.67,0.0,759.34,500.0,259.34
5865,2023-10-04,1024,10145,South,6,48.47,0.0,290.82,120.0,170.82
5866,2023-06-05,1014,10068,East,4,460.89,0.0,1843.56,1120.0,723.56
5867,2023-11-20,1007,10134,Central,2,27.54,0.1,49.57,20.0,29.57
5868,2023-10-19,1005,10016,East,1,501.67,0.0,501.67,280.0,221.67
5869,2023-03-16,1016,10070,North,6,125.63,0.0,753.78,420.0,333.78
5870,2023-04-14,1019,10128,West,8,19.02,0.05,144.55,40.0,104.55
5871,2023-09-20,1024,10043,North,3,48.75,0.0,146.25,60.0,86.25
5872,2023-05-21,1023,10125,South,4,36.36,0.1,130.9,72.0,58.9
5873,2023-03-12,1008,10114,Central,3,121.28,0.1,327.46,180.0,147.46
5874,2023-03-28,1014,10090,West,1,435.69,0.05,413.91,280.0,133.91
5875,2023-04-02,1003,10007,West,6,1131.07,0.0,6786.42,4920.0,1866.42
5876,2023-07-23,1003,10136,South,4,1151.75,0.0,4607.0,3280.0,1327.0
5877,2023-09-08,1002,10072,North,3,1010.26,0.0,3030.78,2100.0,930.78
5878,2023-04-06,1024,10093,Central,4,49.66,0.05,188.71,80.0,108.71
5879,2023-10-18,1004,10104,South,3,817.96,0.0,2453.88,1500.0,953.88
5880,2023-05-18,1011,10074,Central,1,184.27,0.1,165.84,110.0,55.84
5881,2023-05-29,1010,10024,South,4,201.88,0.25,605.64,440.0,165.64
5882,2023-04-26,1008,10090,East,1,119.04,0.1,107.14,60.0,47.14
5883,2023-11-09,1013,10090,West,1,392.38,0.0,392.38,250.0,142.38
5884,2023-12-22,1001,10013,South,1,1309.23,0.1,1178.31,900.0,278.31
5885,2023-07-27,1009,10030,West,2,91.46,0.0,182.92,80.0,102.92
5886,2023-01-29,1011,10033,South,6,193.77,0.2,930.1,660.0,270.1
5887,2023-05-10,1020,10055,East,1,30.22,0.0,30.22,10.0,20.22
5888,2023-03-30,1017,10084,Central,2,61.03,0.05,115.96,50.0,65.96
5889,2023-11-25,1021,10092,South,4,24.27,0.0,97.08,28.0,69.08
5890,2023-02-23,1009,10017,South,6,85.73,0.05,488.66,240.0,248.66
5891,2023-12-24,1004,10129,North,4,850.65,0.0,3402.6,2000.0,1402.6
5892,2023-08-31,1009,10122,Central,7,89.76,0.0,628.32,280.0,348.32
5893,2023-08-05,1025,10014,North,4,59.26,0.0,237.04,100.0,137.04
5894,2023-11-26,1005,10026,East,4,500.7,0.0,2002.8,1120.0,882.8
5895,2023-01-19,1004,10127,South,2,812.24,0.0,1624.48,1000.0,624.48
5896,2023-11-07,1025,10063,Central,2,60.64,0.15,103.09,50.0,53.09
5897,2023-03-11,1025,10067,East,2,58.96,0.0,117.92,50.0,67.92
5898,2023-11-24,1004,10073,East,4,769.21,0.05,2923.0,2000.0,923.0
5899,2023-08-09,1019,10149,East,4,19.59,0.0,78.36,20.0,58.36
5900,2023-02-10,1010,10024,East,5,194.13,0.1,873.58,550.0,323.58
5901,2023-11-22,1011,10142,South,3,193.0,0.2,463.2,330.0,133.2
5902,2023-01-19,1012,10037,North,4,258.51,0.0,1034.04,600.0,434.04
5903,2023-03-21,1025,10135,North,1,58.19,0.2,46.55,25.0,21.55
5904,2023-11-13,1005,10073,Central,2,504.69,0.05,958.91,560.0,398.91
5905,2023-07-19,1019,10114,North,3,19.32,0.05,55.06,15.0,40.06
5906,2023-12-05,1001,10017,East,1,1280.68,0.0,1280.68,900.0,380.68
5907,2023-09-20,1015,10055,West,6,149.54,0.2,717.79,480.0,237.79
5908,2023-09-15,1016,10029,West,1,127.12,0.15,108.05,70.0,38.05
5909,2023-05-22,1019,10087,Central,1,19.44,0.0,19.44,5.0,14.44
5910,2023-03-19,1024,10004,North,4,49.72,0.0,198.88,80.0,118.88
5911,2023-12-23,1019,10058,South,1,19.41,0.0,19.41,5.0,14.41
5912,2023-03-06,1018,10076,West,3,68.41,0.0,205.23,90.0,115.23
5913,2023-08-09,1006,10072,North,1,1006.74,0.0,1006.74,650.0,356.74
5914,2023-05-14,1026,10124,East,1,80.21,0.2,64.17,35.0,29.17
5915,2023-05-11,1011,10092,West,4,203.47,0.15,691.8,440.0,251.8
5916,2023-09-03,1010,10122,East,2,202.96,0.0,405.92,220.0,185.92
5917,2023-11-13,1012,10076,West,3,258.05,0.0,774.15,450.0,324.15
5918,2023-11-07,1009,10054,East,1,85.93,0.05,81.63,40.0,41.63
5919,2023-12-02,1014,10044,North,3,455.76,0.2,1093.82,840.0,253.82
5920,2023-05-22,1008,10104,East,2,120.61,0.1,217.1,120.0,97.1
5921,2023-07-19,1006,10139,East,1,966.04,0.15,821.13,650.0,171.13
5922,2023-01-07,1024,10149,Central,4,50.24,0.1,180.86,80.0,100.86
5923,2023-10-29,1024,10035,Central,3,49.23,0.05,140.31,60.0,80.31
5924,2023-05-25,1012,10064,South,6,258.0,0.0,1548.0,900.0,648.0
5925,2023-08-21,1025,10094,Central,5,59.38,0.1,267.21,125.0,142.21
5926,2023-04-04,1010,10138,Central,3,204.56,0.05,583.0,330.0,253.0
5927,2023-11-19,1009,10047,East,1,93.16,0.1,83.84,40.0,43.84
5928,2023-11-18,1024,10117,North,4,48.92,0.1,176.11,80.0,96.11
5929,2023-12-04,1015,10127,West,3,147.97,0.0,443.91,240.0,203.91
5930,2023-02-01,1019,10027,East,5,19.35,0.0,96.75,25.0,71.75
5931,2023-12-30,1010,10048,West,3,191.0,0.15,487.05,330.0,157.05
5932,2023-05-05,1009,10067,West,1,91.3,0.0,91.3,40.0,51.3
5933,2023-05-28,1002,10128,West,5,958.4,0.0,4792.0,3500.0,1292.0
5934,2023-05-06,1025,10140,Central,5,56.57,0.05,268.71,125.0,143.71
5935,2023-05-13,1006,10025,South,1,1045.55,0.0,1045.55,650.0,395.55
5936,2023-08-18,1012,10026,South,4,242.82,0.05,922.72,600.0,322.72
5937,2023-05-02,1003,10058,North,3,1195.1,0.05,3406.03,2460.0,946.03
5938,2023-06-26,1015,10009,West,3,155.97,0.05,444.51,240.0,204.51
5939,2023-09-28,1009,10078,West,6,89.91,0.25,404.6,240.0,164.6
5940,2023-11-23,1019,10041,West,1,19.35,0.0,19.35,5.0,14.35
5941,2023-10-11,1012,10059,North,1,246.77,0.2,197.42,150.0,47.42
5942,2023-09-03,1003,10001,Central,1,1133.01,0.1,1019.71,820.0,199.71
5943,2023-03-25,1001,10035,West,6,1312.97,0.15,6696.15,5400.0,1296.15
5944,2023-11-18,1005,10020,Central,1,503.93,0.1,453.54,280.0,173.54
5945,2023-01-26,1018,10034,North,4,69.92,0.0,279.68,120.0,159.68
5946,2023-05-11,1021,10064,South,5,24.24,0.05,115.14,35.0,80.14
5947,2023-02-07,1008,10036,Central,5,119.08,0.0,595.4,300.0,295.4
5948,2023-10-02,1013,10115,Central,1,384.38,0.05,365.16,250.0,115.16
5949,2023-06-17,1006,10068,West,1,1009.55,0.0,1009.55,650.0,359.55
5950,2023-09-26,1022,10033,Central,8,13.52,0.0,108.16,32.0,76.16
5951,2023-06-10,1025,10094,West,3,58.35,0.15,148.79,75.0,73.79
5952,2023-07-16,1018,10128,East,1,71.88,0.15,61.1,30.0,31.1
5953,2023-07-17,1002,10075,South,1,952.12,0.05,904.51,700.0,204.51
5954,2023-02-01,1010,10149,West,5,198.26,0.05,941.73,550.0,391.73
5955,2023-07-08,1026,10054,East,6,81.06,0.1,437.72,210.0,227.72
5956,2023-09-22,1006,10070,South,3,1018.14,0.2,2443.54,1950.0,493.54
5957,2023-08-16,1016,10064,North,2,130.18,0.0,260.36,140.0,120.36
5958,2023-02-18,1024,10149,South,4,48.0,0.0,192.0,80.0,112.0
5959,2023-10-02,1019,10109,East,1,19.75,0.15,16.79,5.0,11.79
5960,2023-05-28,1014,10087,South,6,432.51,0.0,2595.06,1680.0,915.06
5961,2023-01-10,1012,10055,East,2,264.38,0.1,475.88,300.0,175.88
5962,2023-03-29,1024,10010,North,1,49.22,0.05,46.76,20.0,26.76
5963,2023-07-29,1009,10136,South,2,86.9,0.05,165.11,80.0,85.11
5964,2023-05-28,1023,10017,East,1,38.54,0.0,38.54,18.0,20.54
5965,2023-10-11,1010,10109,West,2,209.81,0.1,377.66,220.0,157.66
5966,2023-05-03,1019,10077,Central,4,18.34,0.05,69.69,20.0,49.69
5967,2023-11-06,1024,10105,North,3,46.41,0.15,118.35,60.0,58.35
5968,2023-05-20,1013,10139,South,4,391.36,0.05,1487.17,1000.0,487.17
5969,2023-09-14,1007,10030,West,1,29.36,0.15,24.96,10.0,14.96
5970,2023-11-13,1002,10015,North,2,1041.67,0.0,2083.34,1400.0,683.34
5971,2023-06-23,1020,10056,East,3,29.02,0.0,87.06,30.0,57.06
5972,2023-02-01,1015,10086,South,3,141.72,0.2,340.13,240.0,100.13
5973,2023-08-12,1006,10011,East,1,1001.86,0.0,1001.86,650.0,351.86
5974,2023-12-30,1022,10122,West,5,14.36,0.0,71.8,20.0,51.8
5975,2023-12-24,1024,10091,North,1,49.47,0.0,49.47,20.0,29.47
5976,2023-04-25,1023,10148,East,1,39.58,0.1,35.62,18.0,17.62
5977,2023-11-01,1014,10043,West,1,423.78,0.1,381.4,280.0,101.4
5978,2023-06-09,1026,10137,West,4,75.82,0.15,257.79,140.0,117.79
5979,2023-03-31,1022,10058,South,1,13.94,0.0,13.94,4.0,9.94
5980,2023-10-02,1003,10016,South,1,1189.11,0.0,1189.11,820.0,369.11
5981,2023-07-30,1026,10126,East,3,77.13,0.0,231.39,105.0,126.39
5982,2023-08-13,1013,10012,West,2,401.45,0.2,642.32,500.0,142.32
5983,2023-11-21,1024,10107,West,1,49.24,0.05,46.78,20.0,26.78
5984,2023-06-07,1019,10031,West,4,18.41,0.0,73.64,20.0,53.64
5985,2023-10-02,1015,10101,South,3,145.71,0.0,437.13,240.0,197.13
5986,2023-06-17,1008,10042,Central,1,118.91,0.0,118.91,60.0,58.91
5987,2023-01-30,1001,10013,West,1,1284.75,0.1,1156.28,900.0,256.28
5988,2023-06-21,1007,10130,West,2,29.71,0.05,56.45,20.0,36.45
5989,2023-12-20,1016,10053,West,8,127.37,0.05,968.01,560.0,408.01
5990,2023-07-25,1022,10097,Central,4,14.37,0.05,54.61,16.0,38.61
5991,2023-03-07,1001,10006,Central,2,1284.9,0.0,2569.8,1800.0,769.8
5992,2023-10-09,1005,10142,North,7,499.36,0.05,3320.74,1960.0,1360.74
5993,2023-12-23,1016,10094,West,2,132.1,0.1,237.78,140.0,97.78
5994,2023-12-11,1007,10063,East,2,28.91,0.0,57.82,20.0,37.82
5995,2023-08-25,1004,10136,East,7,788.79,0.05,5245.45,3500.0,1745.45
5996,2023-06-20,1002,10062,East,4,996.93,0.15,3389.56,2800.0,589.56
5997,2023-08-28,1015,10050,North,3,152.99,0.05,436.02,240.0,196.02
5998,2023-11-18,1014,10042,Central,3,453.47,0.05,1292.39,840.0,452.39
5999,2023-11-30,1022,10098,North,7,13.1,0.1,82.53,28.0,54.53
6000,2023-11-18,1007,10066,East,1,28.37,0.0,28.37,10.0,18.37
6001,2023-07-16,1004,10086,Central,2,781.9,0.0,1563.8,1000.0,563.8
6002,2023-03-12,1020,10119,West,2,29.51,0.05,56.07,20.0,36.07
6003,2023-08-24,1026,10099,Central,8,74.46,0.0,595.68,280.0,315.68
6004,2023-03-29,1008,10105,Central,1,120.0,0.05,114.0,60.0,54.0
6005,2023-02-10,1022,10092,North,1,14.27,0.1,12.84,4.0,8.84
6006,2023-07-29,1019,10119,North,2,19.36,0.0,38.72,10.0,28.72
6007,2023-09-28,1023,10109,North,1,38.9,0.2,31.12,18.0,13.12
6008,2023-11-28,1010,10125,South,4,189.35,0.15,643.79,440.0,203.79
6009,2023-11-09,1003,10095,South,2,1141.13,0.0,2282.26,1640.0,642.26
6010,2023-11-29,1003,10001,South,5,1200.85,0.05,5704.04,4100.0,1604.04
6011,2023-11-02,1019,10137,North,4,18.66,0.0,74.64,20.0,54.64
6012,2023-10-14,1022,10036,North,3,14.92,0.2,35.81,12.0,23.81
6013,2023-01-07,1011,10108,East,5,203.84,0.05,968.24,550.0,418.24
6014,2023-09-16,1002,10099,East,1,994.71,0.1,895.24,700.0,195.24
6015,2023-03-13,1002,10100,South,3,1005.77,0.2,2413.85,2100.0,313.85
6016,2023-02-08,1014,10067,South,3,454.04,0.05,1294.01,840.0,454.01
6017,2023-03-29,1024,10068,East,1,48.15,0.15,40.93,20.0,20.93
6018,2023-11-20,1009,10018,North,1,87.9,0.0,87.9,40.0,47.9
6019,2023-10-28,1016,10037,North,3,136.72,0.0,410.16,210.0,200.16
6020,2023-12-20,1013,10010,North,3,416.86,0.0,1250.58,750.0,500.58
6021,2023-12-27,1023,10137,South,4,38.56,0.15,131.1,72.0,59.1
6022,2023-12-07,1021,10142,North,1,23.44,0.0,23.44,7.0,16.44
6023,2023-03-18,1005,10017,South,1,475.15,0.0,475.15,280.0,195.15
6024,2023-12-04,1016,10128,South,7,137.35,0.1,865.3,490.0,375.3
6025,2023-11-24,1021,10103,South,1,24.74,0.0,24.74,7.0,17.74
6026,2023-12-02,1024,10048,West,8,50.83,0.05,386.31,160.0,226.31
6027,2023-03-27,1014,10024,North,4,441.68,0.0,1766.72,1120.0,646.72
6028,2023-03-11,1004,10096,South,3,784.4,0.0,2353.2,1500.0,853.2
6029,2023-12-14,1013,10005,Central,2,387.97,0.0,775.94,500.0,275.94
6030,2023-04-05,1016,10023,Central,6,116.77,0.1,630.56,420.0,210.56
6031,2023-06-18,1006,10016,North,6,972.79,0.0,5836.74,3900.0,1936.74
6032,2023-07-16,1026,10021,South,4,79.76,0.0,319.04,140.0,179.04
6033,2023-03-15,1006,10002,East,4,1006.44,0.1,3623.18,2600.0,1023.18
6034,2023-01-15,1023,10051,South,3,38.28,0.0,114.84,54.0,60.84
6035,2023-12-30,1010,10121,North,1,202.91,0.05,192.76,110.0,82.76
6036,2023-12-04,1001,10043,South,8,1272.73,0.05,9672.75,7200.0,2472.75
6037,2023-12-12,1013,10038,Central,1,408.19,0.15,346.96,250.0,96.96
6038,2023-05-19,1015,10147,North,3,152.37,0.15,388.54,240.0,148.54
6039,2023-04-24,1022,10073,West,2,14.34,0.0,28.68,8.0,20.68
6040,2023-07-07,1013,10004,Central,5,399.88,0.05,1899.43,1250.0,649.43
6041,2023-07-15,1003,10089,Central,4,1121.84,0.05,4262.99,3280.0,982.99
6042,2023-01-04,1024,10083,West,3,47.25,0.0,141.75,60.0,81.75
6043,2023-11-08,1013,10064,South,1,373.04,0.05,354.39,250.0,104.39
6044,2023-12-31,1006,10129,South,1,1021.69,0.15,868.44,650.0,218.44
6045,2023-08-09,1023,10103,West,1,37.03,0.1,33.33,18.0,15.33
6046,2023-06-24,1003,10004,Central,7,1145.34,0.05,7616.51,5740.0,1876.51
6047,2023-06-26,1003,10056,South,1,1157.52,0.0,1157.52,820.0,337.52
6048,2023-03-02,1013,10084,West,7,386.2,0.05,2568.23,1750.0,818.23
6049,2023-05-12,1015,10100,Central,1,148.45,0.05,141.03,80.0,61.03
6050,2023-07-30,1012,10057,West,6,261.48,0.0,1568.88,900.0,668.88
6051,2023-07-08,1024,10067,Central,3,48.6,0.2,116.64,60.0,56.64
6052,2023-08-15,1006,10033,South,5,1012.8,0.25,3798.0,3250.0,548.0
6053,2023-11-27,1026,10091,West,3,77.95,0.2,187.08,105.0,82.08
6054,2023-04-26,1001,10036,South,4,1288.17,0.1,4637.41,3600.0,1037.41
